ID,Name,TeamName,Role
3369,★ ⑳ NaNiN1,UFSCar FiRE,
3370,★ ⑳ kr0wa,EQOLE,
3371,★ ⑳ shenzika9,Mastermind,
3372,★ ⑳ stressed,EQOLE,
3373,★ ⑳ dkzz,Mastermind,
3374,★ ⑳ COTI,EQOLE,
3375,★ ⑳ CSM twitch.tv/csmfps,Mastermind,
3376,★ ⑳ Toro,EQOLE,
3377,★ ⑲ guig0``,Mastermind,
3378,★ ⑳ gon,EQOLE,
3379,★ ⑳ tubarone,Mastermind,
3380,★ ⑳ AleKsiS,NYXE ESPORTS,
3381,★ ⑳ Scooby*doO,SUAP!,
3382,★ ⑳ sh@kuRR-',NYXE ESPORTS,
3383,★ ⑳ suap | SINISTRU,SUAP!,
3384,★ ⑳ k1nz,NYXE ESPORTS,Entry Fragger
3385,★ ⑳ -Invic7um_,NYXE ESPORTS,IGL
3386,★ ⑳ KiNAL=),NYXE ESPORTS,Lurker
3387,★ ⑳ gerotto,SUAP!,
3388,★ ⑳ ckt,SUAP!,
3389,★ ⑳ ashihara,SUAP!,
3390,★ ⑳ vNs;,SpaceStre$$,
3391,★ ⑳ sandman,GROUPiE$,
3392,★ ⑳ where is my mind,GROUPiE$,
3393,★ ⑳ syrsoN,SpaceStre$$,
3394,★ ⑳ phs-,SpaceStre$$,
3395,★ ⑳ deserved paradise,GROUPiE$,
3396,★ ⑳ sTawer,SpaceStre$$,
3397,★ ⑳ rdnzao,GROUPiE$,
3398,★ ⑳ bN^zZZzz^zZzZ^zZ,GROUPiE$,
3399,★ ⑳ h4h4h4',SpaceStre$$,
3400,★ ⑳ TriniTyy,EFFECT,
3401,★ ⑳ GV |,ex-ubrain,
3402,★ ⑳ sch,EFFECT,
3403,★ ⑳ alli-,ex-ubrain,
3404,★ ⑳ sbnzyn,EFFECT,
3405,★ ⑳ STxiss,ex-ubrain,
3406,★ ⑳ MSD,ex-ubrain,
3407,★ ⑳ KnzinN,EFFECT,
3408,★ ⑳ jeN,EFFECT,
3409,★ ⑳ SUPERDANTAO,ex-ubrain,
3410,★ ⑳ burrito,A12,
3411,★ ⑳ Twitch.tv/matheusttus,SM GAMING,
3412,★ ⑳ drkk*dA sHiNe-,A12,
3413,★ ⑳ gbrr,SM GAMING,
3414,★ ⑳ Correa,A12,
3415,★ ⑳ d1sAble,SM GAMING,
3416,★ ⑳ cenik,A12,
3417,★ ⑳ Feremm,SM GAMING,
3418,★ ⑳ enzao,A12,
3419,★ ⑳ rz1nX),SM GAMING,
3420,★ ⑳ Under,SEVEN,
3421,★ ⑳ loky,Ciam Gaming,
3422,★ ⑳ dooc,Ciam Gaming,
3423,★ ⑳ king,SEVEN,
3424,★ ⑳ Amaral_,SEVEN,
3425,★ ⑳ huffyn.,Ciam Gaming,
3426,★ ⑳ GdA,SEVEN,Entry Fragger
3427,★ ⑳ gaspaaR,Ciam Gaming,
3428,★ ⑳ HAROO,SEVEN,
3429,★ ⑳ Ayman,Ciam Gaming,
3430,★ ⑳ armyReformed,OPYT e-Sports,
3431,★ ⑳ TrUnk$,ITAPE,
3432,★ ⑳ f0nseccA,ITAPE,
3433,★ ⑳ Bet1N,OPYT e-Sports,
3434,★ ⑳ nwayShADY,OPYT e-Sports,
3435,★ ⑳ 47 ndr-,OPYT e-Sports,
3436,★ ⑳ shark,ITAPE,
3437,★ ⑳ turone,OPYT e-Sports,
3438,★ ⑳ twitch.tv/gbzillafps,ITAPE,
3439,★ ⑳ Magiky,ITAPE,
3440,★ ⑳ EduGOD,BROKEN,
3441,★ ⑳ sam*,Need Org,
3442,★ ⑳ Markz)),Need Org,
3443,★ ⑳ Maaark #ABENÇOA,BROKEN,
3444,★ ⑳ Japowski -iwnl-,Need Org,
3445,★ ⑳ CchampsS,Need Org,
3446,★ ⑳ aranw,BROKEN,
3447,★ ⑳ ♥ LKS.-,Need Org,
3448,★ ⑳ deg,BROKEN,
3449,★ ⑳ yokz,BROKEN,
3450,★ ⑳ duduzin @queroapplegru,0,
3451,★ ⑳ kASE1 @QueroAppleGRU,RENEGADOS,
3452,★ ⑳ gbr,Skillers,
3453,★ ⑳ fozz1,Skillers,
3454,★ ⑳ Bonecomeister @queroapplegru,RENEGADOS,
3455,★ ⑳ iogazera,Skillers,
3456,★ ⑳ lgtz1n,Skillers,
3457,★ ⑳ Imoto @QueroAppleGRU,RENEGADOS,
3458,★ ⑳ LEO1 @queroapplegru,RENEGADOS,
3459,★ ⑳ L S 1,0,
3460,★ ⑳ bumbum guloso,from hell,
3461,★ ⑳ ABRAHAM DEUS,TrueNeutral,
3462,★ ⑳ Zamp,from hell,
3463,★ ⑳ twitch.tv/REEAALcs,TrueNeutral,
3464,★ ⑳ -dek0-,from hell,
3465,"★ ⑲ coMplot,",TrueNeutral,
3466,★ ⑳ n;),from hell,
3467,★ ⑳ Reis,from hell,
3468,★ ⑳ mate,0,
3469,★ ⑳ cArtujaNEITOR!,TrueNeutral,
3470,★ ⑳ toto,Nostalgia Gamers,
3471,★ ⑳ nata,NOORG,
3472,★ ⑳ Sulfide,Nostalgia Gamers,
3473,★ ⑳ Comar,Nostalgia Gamers,
3474,★ ⑳ pipos,NOORG,
3475,★ ⑳ TISANJ3D,NOORG,
3476,"★ ⑳ Runaway,",Nostalgia Gamers,
3477,★ ⑳ d e m o n,Nostalgia Gamers,
3478,★ ⑳ nco,NOORG,
3479,★ ⑳ dazet,NOORG,
3480,★ ⑳ lesteR7!,UFSC TITANS,
3481,★ ⑳ rNk,Titans Esports,
3482,★ ⑳ stanckz,UFSC TITANS,
3483,★ ⑳ k1n,Titans Esports,
3484,★ ⑳ nollan,UFSC TITANS,
3485,★ ⑳ hn1,Titans Esports,
3486,★ ⑳ GAFTE,UFSC TITANS,
3487,★ ⑳ brk,Titans Esports,
3488,★ ⑳ Little rubber duck,UFSC TITANS,
3489,★ ⑳ N1v,Titans Esports,
3490,★ ⑳ agRFpsss,BON$,
3491,★ ⑳ motm,SELVA,
3492,★ ⑳ westDEUS,BON$,
3493,★ ⑳ Neephzinho,SELVA,
3494,★ ⑳ alanzy,BON$,
3495,★ ⑳ kkkkkkkkkkkkkkkk,SELVA,
3496,★ ⑳ BALiNHASKyWALKER,BON$,
3497,★ ⑳ vilas,SELVA,
3498,★ ⑳ henrizyn,BON$,
3499,★ ⑳ afflict,SELVA,
3500,★ ⑳ Godals,Pardo Esports,
3501,★ ⑳ nicolqszo,ORGxLESS,
3502,★ ⑳ 1945,Pardo Esports,
3503,★ ⑳ zock,ORGxLESS,
3504,★ ⑳ jefy,ORGxLESS,
3505,★ ⑳ eragonmachine,Pardo Esports,
3506,★ ⑳ JERUZZZw0w,ORGxLESS,
3507,★ ⑳ nicko,Pardo Esports,
3508,★ ⑳ bruj'=D♥T,Pardo Esports,
3509,★ ⑳ no quiero vivir,ORGxLESS,
3510,★ ⑳ g1ozerinha B.,Detona Pound,
3511,★ ⑳ europeu,Value Dragons,
3512,★ ⑳ perez,Detona Pound,
3513,★ ⑳ nyezin,Value Dragons,
3514,★ ⑳ w3llz,Detona Pound,
3515,★ ⑳ kaz,Value Dragons,
3516,★ ⑳ tt♥,Detona Pound,
3517,★ ⑳ Lksz1N,Value Dragons,
3518,★ ⑳ azes -wfe-,Value Dragons,
3519,★ ⑳ skl,Detona Pound,
3520,★ ⑳ v1rtuw,doubleSense,
3521,★ ⑳ LYO^_^,GODENVYUS,
3522,★ ⑳ Finn Andersen,doubleSense,
3523,★ ⑳ iso,GODENVYUS,
3524,★ ⑳ krowzinhoo,doubleSense,
3525,★ ⑳ lauzy-,doubleSense,
3526,★ ⑳ ziK,doubleSense,
3527,★ ⑳ ped,GODENVYUS,
3528,★ ⑳ DexteR,GODENVYUS,
3529,★ ⑳ t9mpest,0,
3530,★ ⑳ Juaniv;),0,
3531,★ ⑳ Chuky,0,
3532,★ ⑳ relentless -s-,Hawks,
3533,★ ㉑ Y4$$,Nexus eSports,
3534,★ ⑳ tomj ♥ N,Hawks,
3535,★ ㉑ MITHPUTTINI,Nexus eSports,
3536,★ ⑳ uhul,Nexus eSports,
3537,★ ㉑ DANVIET,Nexus eSports,
3538,★ ⑳ akaramelaO',Hawks,
3539,★ ㉑ nolkz ``,Nexus eSports,
3540,★ ⑳ goko,UFSCar FiRE,
3541,★ ⑳ ritzz_-,sans organisation,
3542,★ ⑳ gobbs,UFSCar FiRE,
3543,★ ⑳ xandezin,sans organisation,
3544,★ ⑳ ttw,UFSCar FiRE,
3545,★ ⑳ dengue,UFSCar FiRE,
3546,★ ⑳ lazzarus-,sans organisation,
3547,★ ⑳ teleGOD,sans organisation,
3548,★ ⑳ NaNiN1,UFSCar FiRE,
3549,★ ⑳ s.y.n,sans organisation,
3550,★ ㉑ JonY BoY,Furious Gaming,
3551,★ ㉑ LcmM,Rehl Esports,
3552,★ ㉑ nacho,Furious Gaming,
3553,★ ㉑ ab†zz,Furious Gaming,
3554,★ ㉑ gus,Rehl Esports,
3555,★ ㉑ gooden,Furious Gaming,
3556,★ ㉑ gbb,Rehl Esports,
3557,★ ㉑ Ramm0s,Rehl Esports,
3558,★ ㉑ Owen$inhoM^^,Furious Gaming,
3559,★ ㉑ Alisson,Rehl Esports,
3560,★ ⑳ relentless -s-,Hawks,
3561,★ ⑳ GaBi,FURIA,
3562,★ ⑳ tomj ♥ N,Hawks,
3563,★ ⑳ gabs  -sH,FURIA,
3564,★ ⑳ izaa,FURIA,
3565,★ ⑳ Chuky,Hawks,
3566,★ ⑳ kaahSENSEI,FURIA,
3567,★ ⑳ akaramelaO',Hawks,
3568,★ ⑳ Juaniv;),Hawks,
3569,★ ⑳ GABEE,FURIA,
3570,★ ⑳ jAPA,Havan Liberty Academy,
3571,★ ⑳ vinizera,Polux E-sports,
3572,★ ⑳ PRN,Havan Liberty Academy,
3573,★ ⑳ nax,Havan Liberty Academy,
3574,★ ⑳ Anekz,Polux E-sports,
3575,★ ⑳ rangel,Polux E-sports,
3576,★ ⑳ GBR-,Havan Liberty Academy,
3577,★ ⑳ bnk3,Polux E-sports,
3578,★ ⑳ kaziN,Polux E-sports,
3579,★ ⑳ jicozera,Havan Liberty Academy,
3580,★ ㉑ disturbed,blast,
3581,★ ⑳ fusco,Stone Movistar,
3582,★ ⑲ guishorromonstro,Stone Movistar,
3583,★ ⑳ hyd,blast,
3584,★ ⑳ Hezz †,Stone Movistar,
3585,★ ⑳ chavera[?],blast,
3586,★ ⑳ pavv+,Stone Movistar,
3587,★ ⑳ heavY,blast,
3588,★ ⑳ shawty,Stone Movistar,
3589,★ ⑳ FL9HV1NjKo_O,blast,
3590,★ ⑳ d e m o n,Nostalgia Gamers,
3591,★ ⑳ luch,Team Lambda,
3592,★ ⑳ Comar,Nostalgia Gamers,
3593,★ ⑳ Bluedee,Team Lambda,
3594,★ ⑳ toto,Nostalgia Gamers,
3595,"★ ⑳ Runaway,",Nostalgia Gamers,
3596,★ ⑳ rod^,Team Lambda,
3597,★ ⑳ eddu,Team Lambda,
3598,★ ⑳ Sulfide,Nostalgia Gamers,
3599,★ ⑳ boz1mple,Team Lambda,
3600,★ ⑳ Atlas,0,
3601,★ ⑳ KnzinN,EFFECT,
3602,★ ⑳ onze,I Dont Have Roof,
3603,★ ⑳ TriniTyy,EFFECT,
3604,★ ⑳ sbnzyn,EFFECT,
3605,★ ⑳ Palensckii,I Dont Have Roof,
3606,★ ⑳ jeN,0,
3607,★ ⑳ sch,EFFECT,
3608,★ ⑳ fera-,I Dont Have Roof,
3609,★ ⑳ James,0,
3610,★ ⑳ zocks,NONAME,
3611,★ ⑳ goko,UFSCar FiRE,
3612,★ ⑳ gyuhdf,NONAME,
3613,★ ⑳ gobbs,UFSCar FiRE,
3614,★ ⑳ zock9,NONAME,
3615,★ ⑳ ttw,UFSCar FiRE,
3616,★ ⑳ kaoz,NONAME,
3617,★ ⑳ dengue,UFSCar FiRE,
3618,★ ⑳ neskkSAMA-,NONAME,
3619,★ ⑳ rafinha,UFSCar FiRE,
3620,★ ⑳ FakeFox,You Never Know,
3621,★ ⑳ FOMF3R4,Black Hawks Clan,
3622,★ ⑲ salte.,Black Hawks Clan,
3623,★ ⑳ nz.,You Never Know,
3624,★ ⑳ mafeu,You Never Know,
3625,★ ⑳ † strawwberry  †,Black Hawks Clan,
3626,★ ⑳ Drena,You Never Know,
3627,★ ⑳ eXE-E? D,Black Hawks Clan,
3628,★ ⑳ Royals,Black Hawks Clan,
3629,★ ⑳ rafa',You Never Know,
3630,★ ⑳ toto,Nostalgia Gamers,
3631,★ ⑳ Anndy ♥ V,REC Esports,
3632,★ ⑳ Sulfide,Nostalgia Gamers,
3633,★ ⑳ no_one,REC Esports,
3634,★ ⑳ d e m o n,Nostalgia Gamers,
3635,"★ ⑳ Runaway,",Nostalgia Gamers,
3636,★ ⑳ twitch.tv/sndfps,REC Esports,
3637,★ ⑳ Comar,Nostalgia Gamers,
3638,★ ⑳ thg,REC Esports,
3639,★ ⑳ kroonoskinggg,REC Esports,
3640,★ ⑳ gh ;),WorkHard eSports,
3641,★ ㉑ DANVIET,Nexus eSports,
3642,★ ⑳ $TRIKER THE MILF,WorkHard eSports,
3643,★ ㉑ MITHPUTTINI,Nexus eSports,
3644,★ ⑳ doiz,WorkHard eSports,
3645,★ ⑳ Dropzera^_^,WorkHard eSports,
3646,★ ⑳ brokeN,WorkHard eSports,
3647,★ ⑳ uhul,Nexus eSports,
3648,★ ㉑ Y4$$,Nexus eSports,
3649,★ ㉑ nolkz ``,Nexus eSports,
3650,★ ⑳ diabaz,Mariners Sports,
3651,★ ⑳ FL9HV1NjKo_O,blast,
3652,★ ⑳ gta rp player,Mariners Sports,
3653,★ ⑳ heavY,blast,
3654,★ ⑳ chavera[?],blast,
3655,★ ⑳ eXp,Mariners Sports,
3656,★ ㉑ disturbed,blast,
3657,★ ⑳ SANGUE /A/,Mariners Sports,
3658,★ ⑳ brt,Mariners Sports,
3659,★ ⑳ hyd,blast,
3660,★ ⑳ divine,0,
3661,★ ⑳ secrets,GSTFAMILY,
3662,★ ⑳ KnzinN,EFFECT,
3663,★ ⑳ jeN,EFFECT,
3664,★ ⑳ TriniTyy,EFFECT,
3665,★ ⑳ hitt,GSTFAMILY,
3666,★ ⑳ sbnzyn,EFFECT,
3667,★ ⑳ sch,EFFECT,
3668,★ ⑳ bruno[1],0,
3669,★ ⑲ PACxM4N,0,
3670,★ ⑳ Rickbraz -ttJ-,Wolsung (SEM ORG),Suporte
3671,★ ⑳ rove,NO-ORG,
3672,★ ⑳ fawkes,Wolsung (SEM ORG),
3673,★ ⑳ pab1,NO-ORG,
3674,★ ⑳ theozin,Wolsung (SEM ORG),
3675,★ ⑳ facuzone,NO-ORG,
3676,★ ⑳ s1mple,Wolsung (SEM ORG),
3677,★ ⑳ MTC^,NO-ORG,
3678,★ ⑳ spn,Wolsung (SEM ORG),
3679,★ ⑳ Lovag*,NO-ORG,
3680,★ ⑳ TIKO,Procyon Team,
3681,★ ㉑ vLaZin,KG Network,
3682,★ ⑳ DGN,Procyon Team,
3683,★ ㉑ lukz,KG Network,
3684,★ ⑳ kissmyass,Procyon Team,AWPer
3685,★ ㉑ hoax,KG Network,
3686,★ ⑳ gAtito,Procyon Team,Entry Fragger
3687,★ ㉑ segalla,KG Network,
3688,★ ⑳ GATICA del PAM,Procyon Team,
3689,★ ㉑ UnK,KG Network,
3690,★ ⑳ GATICA del PAM,Procyon Team,
3691,★ ㉑ hoax,KG Network,
3692,★ ⑳ kissmyass,Procyon Team,AWPer
3693,★ ㉑ vLaZin,KG Network,
3694,★ ㉑ lukz,KG Network,
3695,★ ⑳ gAtito,Procyon Team,Entry Fragger
3696,★ ㉑ segalla,KG Network,
3697,★ ㉑ UnK,KG Network,
3698,★ ⑳ DGN,Procyon Team,
3699,★ ⑳ TIKO,Procyon Team,
3700,★ ㉑ fbz,0,
3701,★ ㉑ Lehmann,Rush eSports,
3702,★ ㉑ christo,Durany,
3703,★ ㉑ andizin,0,
3704,★ ㉑ ftx,Rush eSports,
3705,★ ㉑ YEKINDAR m,Durany,
3706,★ ㉑ Emadlz,Durany,Entry Fragger
3707,★ ㉑ lemon haze,Rush eSports,
3708,★ ㉑ Yokowow xD!,Durany,IGL
3709,★ ㉑ TimothyoDaZL,Rush eSports,AWPer
3710,★ ㉑ Yokowow xD!,0,
3711,★ ㉑ fbz,0,
3712,★ ㉑ lemon haze,0,
3713,★ ㉑ Lehmann,Rush eSports,
3714,★ ㉑ ftx,Rush eSports,
3715,★ ㉑ andizin,Durany,
3716,★ ㉑ christo,Durany,
3717,★ ㉑ TimothyoDaZL,Rush eSports,AWPer
3718,★ ㉑ refused,Durany,
3719,★ ㉑ Emadlz,Durany,Entry Fragger
3720,★ ㉑ huNter,0,
3721,★ ㉑ Emadlz,Durany,Entry Fragger
3722,★ ㉑ lemon haze,Rush eSports,
3723,★ ㉑ christo,0,
3724,★ ㉑ refused,Durany,
3725,★ ㉑ Yokowow xD!,Durany,
3726,★ ㉑ fbz,Rush eSports,IGL
3727,★ ㉑ TimothyoDaZL,Rush eSports,AWPer
3728,★ ㉑ Lehmann,Rush eSports,
3729,★ ㉑ ftx,Rush eSports,
3730,★ ㉑ arieldidi,0,
3731,★ ㉑ atarax1a s2,RIVER PLATE GAMING,
3732,★ ⑳ barragan,NOORG (ex-Ludens),
3733,★ ㉑ minimal^^,RIVER PLATE GAMING,
3734,★ ⑳ r.C;],NOORG (ex-Ludens),
3735,★ ㉑ MRN1,0,
3736,★ ⑳ fear,NOORG (ex-Ludens),
3737,★ ㉑ guidimon,RIVER PLATE GAMING,
3738,★ ⑳ vish,NOORG (ex-Ludens),
3739,★ ⑳ lovins,NOORG (ex-Ludens),
3740,★ ⑳ lo crix,orgless-,
3741,★ ⑳ nwayShADY,OPYT e-Sports,
3742,★ ⑳ lbz,orgless-,
3743,★ ⑳ 47 ndr-,OPYT e-Sports,
3744,★ ⑳ armyReformed,OPYT e-Sports,
3745,★ ⑳ ADENA,orgless-,
3746,★ ⑳ Lemao,orgless-,
3747,★ ⑳ Bet1N,OPYT e-Sports,
3748,★ ⑳ turone,OPYT e-Sports,
3749,★ ⑳ SPIKEEEY,orgless-,
3750,★ ⑳ wizt,LANGamers Esports,
3751,★ ⑳ t9mpest,GODENVYUS,
3752,★ ⑳ iso,GODENVYUS,
3753,★ ⑳ panchi -A-,LANGamers Esports,
3754,★ ⑳ guztt,LANGamers Esports,
3755,★ ⑳ aidy_y,LANGamers Esports,
3756,★ ⑳ ped,GODENVYUS,
3757,★ ⑳ LYO^_^,GODENVYUS,
3758,★ ⑳ banda,LANGamers Esports,
3759,★ ⑳ DexteR,GODENVYUS,
3760,★ ⑳ syrsoN,SpaceStre$$,
3761,★ ⑳ iogazera,Skillers,
3762,★ ⑳ fozz1,Skillers,
3763,★ ⑳ stavn,SpaceStre$$,
3764,★ ⑳ L S 1,Skillers,
3765,★ ⑳ vNs;,SpaceStre$$,
3766,★ ⑳ gbr,Skillers,
3767,★ ⑳ sTawer,SpaceStre$$,
3768,★ ⑳ lgtz1n,Skillers,
3769,★ ⑳ sAvEy0uRtEaRs,SpaceStre$$,
3770,★ ㉑ dav1d,Paquetá Gaming,
3771,★ ⑳ DebornY,NineNine,
3772,★ ㉑ De$tiNy,Paquetá Gaming,Entry Fragger
3773,★ ㉑ iDk,Paquetá Gaming,
3774,★ ⑳ SHiNODA -iwnl-,NineNine,
3775,★ ㉑ nython,Paquetá Gaming,
3776,★ ⑳ r1see,NineNine,
3777,★ ㉑ KHTEXy,Paquetá Gaming,Suporte
3778,★ ⑳ RpL,NineNine,
3779,★ ⑳ n9xtZzZzy,NineNine,
3780,★ ⑳ xandezin,sans organisation,
3781,★ ⑲ PACxM4N,GSTFAMILY,
3782,★ ⑳ ritzz_-,sans organisation,
3783,★ ⑳ divine,GSTFAMILY,
3784,★ ⑳ lazzarus-,sans organisation,
3785,★ ⑳ teleGOD,sans organisation,
3786,★ ⑳ hitt,GSTFAMILY,
3787,★ ⑳ bruno[1],GSTFAMILY,
3788,★ ⑳ s.y.n,sans organisation,
3789,★ ⑳ secrets,GSTFAMILY,
3790,★ ⑳ odio,STREAM TEAM,
3791,★ ⑳ JERUZZZw0w,ORGxLESS,
3792,★ ⑳ jefy,ORGxLESS,
3793,★ ⑳ Straka,STREAM TEAM,
3794,★ ⑳ PAIN;;,ORGxLESS,
3795,★ ⑳ Four Twenty',STREAM TEAM,
3796,★ ⑳ NICKY WONDERS,STREAM TEAM,
3797,★ ⑳ zock,ORGxLESS,
3798,★ ⑳ Desde el Fin del Mundo,STREAM TEAM,
3799,★ ⑳ 0800.nicolqszo,ORGxLESS,
3800,★ ⑳ coxinha,VivoKeyd Academy,
3801,★ ㉑ JO†A,Bravos Gaming,
3802,★ ⑳ ph1,VivoKeyd Academy,
3803,★ ㉑ caike,Bravos Gaming,
3804,★ ㉑ tuurtle,Bravos Gaming,
3805,★ ⑳ heart,VivoKeyd Academy,
3806,★ ㉑ kaiG,Bravos Gaming,
3807,★ ⑳ rainny-_-,VivoKeyd Academy,
3808,★ ⑳ jApA,VivoKeyd Academy,
3809,★ ㉑ wood7,Bravos Gaming,
3810,★ ⑳ SUNDAYYYY,Stars Horizon,
3811,★ ㉑ frostezor,DETONA,IGL
3812,★ ㉑ NikoM,DETONA,Lurker
3813,★ ⑳ TKL,Stars Horizon,
3814,★ ⑳ bnc,Stars Horizon,
3815,★ ㉑ nqz,DETONA,AWPer
3816,★ ㉑ lux[1],DETONA,
3817,★ ⑳ Reix,Stars Horizon,
3818,★ ⑳ mtsGOD,Stars Horizon,
3819,★ ㉑ rikz,DETONA,
3820,★ ⑳ dazet,NOORG,
3821,★ ⑳ calc,NUKEGG,
3822,★ ⑳ nco,NOORG,
3823,★ ⑲ griefz1^,NUKEGG,
3824,★ ⑳ Jah-ras,NUKEGG,
3825,★ ⑳ nata,NOORG,
3826,★ ⑳ leleocs1,NUKEGG,
3827,★ ⑳ pipos,NOORG,
3828,★ ⑳ TISANJ3D,NOORG,
3829,★ ⑳ zyxky,NUKEGG,
3830,★ ⑳ GABB,JACKBOY$ (NO ORG),
3831,★ ⑳ invul,r3action,
3832,★ ㉑ Haz4rt,JACKBOY$ (NO ORG),
3833,★ ⑳ CloN7,r3action,
3834,★ ⑳ gut0,r3action,
3835,★ ⑳ nickWRLD- *^!,JACKBOY$ (NO ORG),
3836,★ ⑳ kami*,JACKBOY$ (NO ORG),
3837,★ ⑳ skN♥H,r3action,
3838,★ ⑳ happ^,JACKBOY$ (NO ORG),
3839,★ ⑳ maxcel,r3action,
3840,★ ⑳ cørøzera †,0,
3841,★ ⑳ europeu,Value Dragons,
3842,★ ⑳ Brokenqad,BTH-Esports,
3843,★ ⑳ MickY™,BTH-Esports,
3844,★ ⑳ azes -wfe-,Value Dragons,
3845,★ ⑳ Tarta,BTH-Esports,
3846,★ ⑳ kaz,Value Dragons,
3847,★ ⑳ nyezin,Value Dragons,
3848,★ ⑳ Lksz1N,Value Dragons,
3849,★ ⑳ guishu-,BTH-Esports,
3850,★ ⑳ salzani,The Clutch Force,
3851,★ ⑳ NoA,CSA eSports,
3852,★ ⑳ lower,The Clutch Force,
3853,★ ⑳ m4ir,CSA eSports,
3854,★ ⑳ skitz``,The Clutch Force,
3855,★ ⑳ CONNECT,CSA eSports,
3856,★ ⑳ Aiz9n,CSA eSports,
3857,★ ⑳ WqzSSJ,The Clutch Force,
3858,★ ⑳ latta_,The Clutch Force,
3859,★ ⑳ DrewiiD,CSA eSports,
3860,★ ⑳ bsd the ace,BARCELONA,
3861,★ ⑳ nz.,You Never Know,
3862,★ ⑳ Straafer,BARCELONA,
3863,★ ⑳ mafeu,You Never Know,
3864,★ ⑳ rfl,BARCELONA,
3865,★ ⑳ FakeFox,You Never Know,
3866,★ ⑳ pendulum,You Never Know,
3867,★ ⑳ tln,BARCELONA,
3868,★ ⑳ Drena,You Never Know,
3869,★ ⑳ bol,BARCELONA,
3870,★ ⑳ keitw0o,RDW Esports,
3871,★ ⑳ Tefuh.MDQ,ATRAPA2 GAMING,
3872,★ ⑳ kaydan,RDW Esports,
3873,★ ⑳ ShinNy,ATRAPA2 GAMING,
3874,★ ⑳ crisz v d vilão,ATRAPA2 GAMING,
3875,★ ⑳ kakazin,RDW Esports,
3876,★ ⑳ ivzdeuSz,ATRAPA2 GAMING,
3877,★ ⑳ kvns_-,ATRAPA2 GAMING,
3878,★ ⑳ speedy,RDW Esports,
3879,★ ⑳ 4NTEDEGUEM0N,RDW Esports,
3880,★ ⑳ gaspaaR,Ciam Gaming,
3881,★ ⑳ gbr,SM GAMING,
3882,★ ⑳ huffyn    1935.,Ciam Gaming,
3883,★ ⑳ d3vastr,Ciam Gaming,
3884,★ ⑳ Twitch.tv/matheusttus,SM GAMING,
3885,★ ⑳ Ayman,Ciam Gaming,
3886,★ ⑳ loky,Ciam Gaming,
3887,★ ⑳ rz1nX),SM GAMING,
3888,★ ⑳ d1sAble,SM GAMING,
3889,★ ⑳ Feremm,SM GAMING,
3890,★ ⑳ GAFTE,UFSC TITANS,
3891,★ ⑳ luke saiyan,NK e-Sports,
3892,★ ⑳ nollan,UFSC TITANS,
3893,★ ⑳ KnoX,NK e-Sports,
3894,★ ⑳ urban0-,NK e-Sports,
3895,★ ⑳ stanckz,UFSC TITANS,
3896,★ ⑳ GURUS-,NK e-Sports,
3897,★ ⑳ lesteR7!,UFSC TITANS,
3898,★ ⑳ Little rubber duck,UFSC TITANS,
3899,★ ⑳ twitch.tv/brkkfps1 * SkillLanhouse,NK e-Sports,
3900,★ ㉑ tifa,Bears eSports,
3901,★ ⑳ lineko,Ceará Sporting Club,
3902,★ ⑳ NAITTEXDD,Ceará Sporting Club,
3903,★ ㉑ decenty,Bears eSports,
3904,★ ㉑ mawth,Bears eSports,
3905,★ ⑳ sk1p,Ceará Sporting Club,
3906,★ ⑳ mcl,Ceará Sporting Club,
3907,★ ㉑ venomzeraa,Bears eSports,
3908,★ ㉑ togs,Bears eSports,
3909,★ ⑳ spLx,Ceará Sporting Club,
3910,★ ⑳ HPS,Elevate GG,
3911,★ ㉑ nolkzF ``,Nexus eSports,
3912,★ ⑳ bruno_x,Elevate GG,
3913,★ ㉑ MITHPUTTINI,Nexus eSports,
3914,★ ⑳ Demonos,Elevate GG,
3915,★ ㉑ Y4$$,Nexus eSports,
3916,★ ㉑ DANVIET,Nexus eSports,
3917,★ ⑳ twitch.tv/CutzMeretz,Elevate GG,
3918,★ ⑳ history,Elevate GG,
3919,★ ⑳ uhul,Nexus eSports,
3920,★ ⑳ gobbs,0,
3921,★ ⑳ dengue,UFSCar FiRE,
3922,★ ⑳ poosh1ziK,AMIGOSDOPUG,
3923,★ ⑳ goko,0,
3924,★ ⑳ NaNiN1,UFSCar FiRE,
3925,★ ⑳ wZd - ''?????'',AMIGOSDOPUG,
3926,★ ⑳ ttw,UFSCar FiRE,
3927,★ ⑳ jeaNziN^h$,AMIGOSDOPUG,
3928,★ ⑳ duk,AMIGOSDOPUG,
3929,★ ⑳ emut1,AMIGOSDOPUG,
3930,★ ⑳ Jensen,GROUPiE$,
3931,★ ⑳ duduzin @queroapplegru,RENEGADOS,
3932,★ ⑳ sandman,GROUPiE$,
3933,★ ⑳ Bonecomeister @queroapplegru,RENEGADOS,
3934,★ ⑳ rdnzao,GROUPiE$,
3935,★ ⑳ kASE1 @QueroAppleGRU,RENEGADOS,
3936,★ ⑳ tyg,GROUPiE$,
3937,★ ⑳ LEO1 @queroapplegru,RENEGADOS,
3938,★ ⑳ Love Sosa,GROUPiE$,
3939,★ ⑳ Imoto @QueroAppleGRU,RENEGADOS,
3940,★ ⑳ 182,Leviatan Esports,
3941,★ ⑳ leozik4,niKe12mOLa,
